phecode,phecode_string,category,category_num
PP_928.2,"Placental insufficiency, known or suspected",Pregnancy,17
PP_929,Excessive fetal growth,Pregnancy,17
PP_930,Maternal care for abnormality of pelvic organs,Pregnancy,17
PP_930.3,Abnormalities of gravid uterus,Pregnancy,17
PP_930.31,Maternal care for retroversion of gravid uterus,Pregnancy,17
PP_932,Known or suspected fetal abnormality affecting management of mother,Pregnancy,17
PP_932.1,Abnormality in fetal heart rate or rhythm,Pregnancy,17
PP_932.11,Abnormality in fetal heart rate and rhythm complicating labor and delivery,Pregnancy,17
PP_932.2,Central nervous system malformation in fetus affecting management of mother,Pregnancy,17
PP_932.3,Genetic disease in fetus affecting management of mother,Pregnancy,17
PP_932.4,"Decreased fetal movements, affecting management of mother",Pregnancy,17
PP_932.5,Fetal hematologic conditions,Pregnancy,17
PP_932.6,Maternal care for hydrops fetalis,Pregnancy,17
PP_935,Rhesus isoimmunization affecting management of mother,Pregnancy,17
PP_937,Abnormal findings on antenatal screening of mother,Pregnancy,17
PP_938,"Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium",Pregnancy,17
PP_938.1,Pruritic urticarial papules and plaques of pregnancy (PUPPP),Pregnancy,17
PP_940,Malposition and malpresentation of fetus,Pregnancy,17
PP_940.1,Maternal care for breech presentation,Pregnancy,17
PP_940.2,Maternal care for transverse and oblique lie,Pregnancy,17
PP_940.3,"Maternal care for face, brow and chin presentation",Pregnancy,17
PP_941,Abnormal forces of labor,Pregnancy,17
PP_941.1,Uterine inertia,Pregnancy,17
PP_941.2,Precipitate labor,Pregnancy,17
PP_941.3,"Hypertonic, incoordinate, and prolonged uterine contractions",Pregnancy,17
PP_941.4,Long labor,Pregnancy,17
PP_941.5,False labor,Pregnancy,17
PP_944,Late pregnancy,Pregnancy,17
PP_945,Rupture of uterus,Pregnancy,17
PP_945.2,Rupture of uterus during labor,Pregnancy,17
PP_945.3,Postpartum hemorrhage,Pregnancy,17
PP_947,Umbilical cord complications,Pregnancy,17
PP_947.1,Prolapse of cord complicating labor and delivery,Pregnancy,17
PP_947.2,Short cord complicating labor and delivery,Pregnancy,17
PP_947.3,Labor and delivery complicated by vasa previa,Pregnancy,17
PP_947.4,Cord entanglement complicating labor and delivery,Pregnancy,17
PP_947.5,Vascular lesions of cord complicating labor and delivery,Pregnancy,17
PP_947.6,Velamentous insertion of umbilical cord,Pregnancy,17
PP_949,Complications of labor and delivery NEC,Pregnancy,17
PP_949.1,Retained placenta or membranes,Pregnancy,17
PP_949.2,Hypotension syndrome or shock during or following labor and delivery,Pregnancy,17
PP_949.3,Postpartum acute kidney failure,Pregnancy,17
PP_949.4,Maternal pyrexia during labor,Pregnancy,17
PP_950,Puerperal infection or fever,Pregnancy,17
PP_952,Other complications of the puerperium NEC,Pregnancy,17
PP_952.5,Peripartum cardiomyopathy,Pregnancy,17
PP_954,Disorders of the breast associated with childbirth and disorders of lactation,Pregnancy,17
PP_954.2,Disorders of lactation,Pregnancy,17
GE_960,Chromosomal anomalies,Genetic,18
GE_960.1,Trisomies,Genetic,18
GE_960.11,Down syndrome,Genetic,18
GE_960.12,Trisomy 13 (Patau's syndrome),Genetic,18
GE_960.13,Trisomy 18 (Edwards' syndrome),Genetic,18
GE_960.14,Other whole chromosome trisomy,Genetic,18
GE_960.15,Partial trisomy,Genetic,18
GE_960.16,Duplications with other complex rearrangements,Genetic,18
GE_960.17,Marker chromosomes,Genetic,18
GE_960.2,Monosomies and chromosomal deletions,Genetic,18
GE_960.21,DiGeorge/Velo-cardio-facial syndrome,Genetic,18
GE_960.22,Williams syndrome,Genetic,18
GE_960.23,Whole chromosome monosomy,Genetic,18
GE_960.24,Deletion of short arm of chromosome 4,Genetic,18
GE_960.25,Deletion of short arm of chromosome 5 [Cri-du-chat syndrome],Genetic,18
GE_960.26,Ring chromosome,Genetic,18
GE_960.28,Other chromosomal microdeletions,Genetic,18
GE_960.3,Sex chromosome anomalies,Genetic,18
GE_960.31,Turner's syndrome,Genetic,18
GE_960.32,Klinefelter's syndrome,Genetic,18
GE_960.33,"Karyotype 47, XXX",Genetic,18
GE_960.34,"Karyotype 46, XY",Genetic,18
GE_960.35,"Karyotype 47, XYY",Genetic,18
GE_960.36,"46, XX/46, XY",Genetic,18
GE_960.5,Angelman syndrome,Genetic,18
GE_960.7,Prader-Willi syndrome,Genetic,18
GE_960.8,Balanced rearrangements,Genetic,18
GE_961.1,Phakomatoses,Genetic,18
GE_961.11,Neurofibromatosis,Genetic,18
GE_961.111,"Neurofibromatosis, type 1",Genetic,18
GE_961.112,"Neurofibromatosis, type 2",Genetic,18
GE_961.12,Tuberous sclerosis,Genetic,18
GE_961.13,Von Hippel-Lindau syndrome,Genetic,18
GE_961.14,PTEN tumor syndrome,Genetic,18
GE_961.2,Multiple endocrine neoplasia [MEN] syndromes,Genetic,18
GE_961.21,Multiple endocrine neoplasia [MEN] type I,Genetic,18
GE_961.22,Multiple endocrine neoplasia [MEN] type IIA,Genetic,18
GE_961.23,Multiple endocrine neoplasia [MEN] type IIB,Genetic,18
GE_961.3,Incontinentia pigmenti,Genetic,18
GE_961.4,Schwannomatosis,Genetic,18
GE_961.7,Ruvalcaba-Myhre-Smith syndrome,Genetic,18
GE_961.8,Genetic susceptibility to malignant neoplasm,Genetic,18
GE_961.81,Genetic susceptibility to malignant neoplasm of breast,Genetic,18
GE_961.82,Genetic susceptibility to malignant neoplasm of ovary,Genetic,18
GE_961.83,Genetic susceptibility to malignant neoplasm of prostate,Genetic,18
GE_961.84,Genetic susceptibility to malignant neoplasm of endometrium,Genetic,18
GE_962,Disorders of amino-acid transport and metabolism,Genetic,18
GE_962.1,Disorders of aromatic amino-acid metabolism,Genetic,18
GE_962.11,Classical phenylketonuria,Genetic,18
GE_962.12,Disorders of tyrosine metabolism,Genetic,18
GE_962.121,Tyrosinemia,Genetic,18
GE_962.13,Albinism,Genetic,18
GE_962.131,Ocular albinism,Genetic,18
GE_962.132,Chediak-Higashi syndrome,Genetic,18
GE_962.133,Hermansky-Pudlak syndrome,Genetic,18
GE_962.14,Disorders of histidine metabolism,Genetic,18
GE_962.141,Histidinemia,Genetic,18
GE_962.15,Disorders of tryptophan metabolism,Genetic,18
GE_962.16,Aromatic L-amino acid decarboxylase deficiency (AADC definiciency),Genetic,18
GE_962.2,Disturbances of branched-chain amino-acid metabolism,Genetic,18
GE_962.21,Maple-syrup-urine disease,Genetic,18
GE_962.22,Isovaleric acidemia,Genetic,18
GE_962.23,3-methylglutaconic aciduria,Genetic,18
GE_962.24,Methylmalonic acidemia,Genetic,18
GE_962.25,Propionic acidemia,Genetic,18
GE_962.3,Disorders of fatty-acid metabolism,Genetic,18
GE_962.31,Long chain/very long chain acyl CoA dehydrogenase deficiency,Genetic,18
GE_962.32,Medium chain acyl CoA dehydrogenase deficiency,Genetic,18
GE_962.33,Short chain acyl CoA dehydrogenase deficiency,Genetic,18
GE_962.34,Glutaric aciduria type II,Genetic,18
GE_962.35,Muscle carnitine palmitoyltransferase deficiency,Genetic,18
GE_962.38,Carnitine deficiency,Genetic,18
GE_962.381,Primary carnitine deficiency,Genetic,18
GE_962.39,Peroxisomal disorders,Genetic,18
GE_962.391,Zellweger syndrome,Genetic,18
GE_962.392,Adrenoleukodystrophy,Genetic,18
GE_962.393,Rhizomelic chondrodysplasia punctata* [genetic],Genetic,18
GE_962.4,Disturbances of sulphur-bearing amino-acid metabolism,Genetic,18
GE_962.41,Homocystinuria,Genetic,18
GE_962.42,Cystinuria,Genetic,18
GE_962.43,Methylenetetrahydrofolate reductase deficiency,Genetic,18
GE_962.5,Disorders of urea cycle metabolism,Genetic,18
GE_962.51,Argininemia,Genetic,18
GE_962.52,Arginosuccinic aciduria,Genetic,18
GE_962.53,Citrullinemia,Genetic,18
GE_962.54,Disorders of ornithine metabolism,Genetic,18
GE_962.6,Disorders of lysine and hydroxylysine metabolism,Genetic,18
GE_962.7,Disorders of glycine metabolism,Genetic,18
GE_962.71,Trimethylaminuria,Genetic,18
GE_962.9,Disturbances of amino-acid transport,Genetic,18
GE_962.94,Hartnup's disease,Genetic,18
GE_962.95,Lowe's syndrome,Genetic,18
GE_962.96,Cystinosis,Genetic,18
GE_963,Lysosomal storage disorders,Genetic,18
GE_963.1,Lipid storage disorders,Genetic,18
GE_963.11,Fabry disease,Genetic,18
GE_963.12,Gaucher disease,Genetic,18
GE_963.13,Krabbe disease,Genetic,18
GE_963.14,Niemann-Pick disease,Genetic,18
GE_963.141,Niemann-Pick disease type A,Genetic,18
GE_963.142,Niemann-Pick disease type B,Genetic,18
GE_963.143,Niemann-Pick disease type C,Genetic,18
GE_963.144,Niemann-Pick disease type D,Genetic,18
GE_963.15,Metachromatic leukodystrophy,Genetic,18
GE_963.16,Sulfatase deficiency,Genetic,18
GE_963.17,GM2 gangliosidosis,Genetic,18
GE_963.171,Sandhoff disease,Genetic,18
GE_963.172,Tay-Sachs disease,Genetic,18
GE_963.18,Neuronal ceroid lipofuscinosis,Genetic,18
GE_963.3,Mucopolysaccharidoses,Genetic,18
GE_963.31,Hurler's syndrome [MPS IH],Genetic,18
GE_963.32,Hurler-Scheie syndrome [MPS IH/S],Genetic,18
GE_963.33,Scheie's syndrome [MPS Is],Genetic,18
GE_963.34,"Mucopolysaccharidosis, type II",Genetic,18
GE_963.35,"Mucopolysaccharidosis, type IVA",Genetic,18
GE_963.36,"Mucopolysaccharidosis, type IVB",Genetic,18
GE_963.37,Sanfilippo mucopolysaccharidoses,Genetic,18
GE_963.4,Mucolipidosis IV,Genetic,18
GE_963.5,Disorders of glycoprotein metabolism [Glycoproteinoses],Genetic,18
GE_964,Disorders of carbohydrate metabolism,Genetic,18
GE_964.1,Disorders of galactose metabolism,Genetic,18
GE_964.11,Galactosemia (Classical and Duarte),Genetic,18
GE_964.2,Fructokinase deficiency,Genetic,18
GE_964.21,Hereditary fructose intolerance,Genetic,18
GE_964.3,Glycogen storage disease,Genetic,18
GE_964.31,von Gierke disease,Genetic,18
GE_964.32,Pompe disease,Genetic,18
GE_964.33,Cori disease,Genetic,18
GE_964.34,McArdle disease,Genetic,18
GE_964.4,Sucrase-isomaltase deficiency,Genetic,18
GE_964.5,Disorders of pyruvate metabolism and gluconeogenesis,Genetic,18
GE_964.6,Glucose transporter protein type 1 deficiency (GLUT1 deficiency),Genetic,18
GE_964.7,Congenital lactase deficiency,Genetic,18
GE_965,Inborn error of lipid metabolism,Genetic,18
GE_965.1,Barth syndrome,Genetic,18
GE_965.2,Smith-Lemli-Opitz syndrome,Genetic,18
GE_965.3,Lipoprotein deficiencies,Genetic,18
GE_965.4,Familial hypercholesterolemia,Genetic,18
GE_965.5,Refsum's disease,Genetic,18
GE_966,Other inborn errors of metabolism,Genetic,18
GE_966.1,Disorders of purine and pyrimidine metabolism,Genetic,18
GE_966.11,Lesch-Nyhan syndrome,Genetic,18
GE_966.12,Myoadenylate deaminase deficiency,Genetic,18
GE_966.2,Disorders of porphyrin metabolism,Genetic,18
GE_966.21,Hereditary erythropoietic porphyria,Genetic,18
GE_966.22,Porphyria cutanea tarda,Genetic,18
GE_966.23,Acute intermittent (hepatic) porphyria,Genetic,18
GE_966.3,Defects of catalase and peroxidase,Genetic,18
GE_966.41,Gilbert syndrome,Genetic,18
GE_966.42,Crigler-Najjar syndrome,Genetic,18
GE_967.1,Wilson's disease,Genetic,18
GE_967.2,Hereditary vitamin D-dependent rickets (type 1) (type 2),Genetic,18
GE_967.3,Familial hypophosphatemia,Genetic,18
GE_967.4,Hereditary hemochromatosis,Genetic,18
GE_967.5,Transcobalamin II deficiency,Genetic,18
GE_967.6,Biotinidase deficiency,Genetic,18
GE_968,Mitochondrial disorders,Genetic,18
GE_968.1,MELAS syndrome,Genetic,18
GE_968.2,MERRF syndrome,Genetic,18
GE_968.3,Kearns-Sayre syndrome,Genetic,18
GE_968.4,Alpers disease,Genetic,18
GE_968.5,Leigh's disease,Genetic,18
GE_969.1,Primary immunodeficiencies,Genetic,18
GE_969.11,Hereditary hypogammaglobulinemia,Genetic,18
GE_969.12,Combined immunity deficiency,Genetic,18
GE_969.121,Severe combined immunodeficiency due to adenosine deaminase deficiency,Genetic,18
GE_969.122,Adenosine deaminase 2 deficiency (DADA2),Genetic,18
GE_969.123,Nezelof syndrome,Genetic,18
GE_969.124,Purine nucleoside phosphorylase [PNP] deficiency,Genetic,18
GE_969.125,"Major histocompatibility complex class I deficiency (Bare lymphocyte syndrome, type I)",Genetic,18
GE_969.126,"Major histocompatibility complex class II deficiency (Bare lymphocyte syndrome, type II)",Genetic,18
GE_969.127,Activated Phosphoinositide 3-kinase Delta Syndrome [APDS],Genetic,18
GE_969.128,Severe combined immunodeficiency [SCID],Genetic,18
GE_969.13,Wiskott-Aldrich syndrome,Genetic,18
GE_969.14,Hyperimmunoglobulin E [IgE] syndrome,Genetic,18
GE_969.15,Lymphocyte function antigen-1 [LFA-1] defect,Genetic,18
GE_969.2,Autoimmune lymphoproliferative syndrome [ALPS],Genetic,18
GE_969.3,Genetic anomalies of leukocytes,Genetic,18
GE_969.4,Hereditary alpha tryptasemia,Genetic,18
GE_969.5,Periodic fever syndromes,Genetic,18
GE_969.6,Cryopyrin-associated periodic syndromes,Genetic,18
GE_969.7,Congenital agranulocytosis/neutropenia,Genetic,18
GE_970,Hemoglobinopathies,Genetic,18
GE_970.1,Sickle-cell disorders,Genetic,18
GE_970.11,Sickle cell anemia (Hb-SS),Genetic,18
GE_970.12,Hemoglobin C disease,Genetic,18
GE_970.14,Sickle-cell thalassemia,Genetic,18
GE_970.2,Thalassemia,Genetic,18
GE_970.21,Alpha thalassemia,Genetic,18
GE_970.22,Beta thalassemia,Genetic,18
GE_970.23,Delta thalassemia,Genetic,18
GE_970.24,Hemoglobin E disease,Genetic,18
GE_970.25,Thalassemia minor,Genetic,18
GE_970.4,Methemoglobinemia,Genetic,18
GE_970.5,Hereditary persistence of fetal hemoglobin [HPFH],Genetic,18
GE_970.6,Hereditary hemolytic anemias,Genetic,18
GE_970.61,Hereditary spherocytosis,Genetic,18
GE_970.62,Hereditary elliptocytosis,Genetic,18
GE_970.63,Disorders of glutathione metabolism,Genetic,18
GE_970.631,Glucose-6-phosphate dehydrogenase [G6PD] deficiency,Genetic,18
GE_970.64,Hereditary hemolytic-uremic syndrome,Genetic,18
GE_970.65,Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli],Genetic,18
GE_970.66,Anemia due to disorders of glycolytic enzymes,Genetic,18
GE_970.661,Anemia due to pyruvate kinase deficiency,Genetic,18
GE_970.7,Congenital dyserythropoietic anemia,Genetic,18
GE_970.8,Hereditary sideroblastic anemia,Genetic,18
GE_971.1,Hereditary hypo-coagulability,Genetic,18
GE_971.11,Hereditary factor VIII deficiency [Hemophilia A],Genetic,18
GE_971.12,Hereditary factor IX disorder [Hemophilia B],Genetic,18
GE_971.13,Factor XI deficiency [Hemophilia C],Genetic,18
GE_971.14,Von Willebrand's disease,Genetic,18
GE_971.2,Prothrombin gene mutation,Genetic,18
GE_972.1,Hereditary neuropathy,Genetic,18
GE_972.11,Hereditary motor and sensory neuropathy,Genetic,18
GE_972.2,Hereditary ataxia,Genetic,18
GE_972.21,Hereditary spastic paraplegia,Genetic,18
GE_972.22,Friedreich ataxia,Genetic,18
GE_972.41,Spinal muscular atrophy,Genetic,18
GE_972.411,"Spinal muscular atrophy, type I [Werdnig-Hoffman]",Genetic,18
GE_972.412,Progressive spinal muscle atrophy,Genetic,18
GE_972.42,Familial motor neuron disease,Genetic,18
GE_972.5,Familial dysautonomia [Riley-Day],Genetic,18
GE_972.7,Genetic torsion dystonia,Genetic,18
GE_972.81,Myotonic muscular dystrophy,Genetic,18
GE_972.82,Myotonia congenita,Genetic,18
GE_972.83,Myotonic chondrodystrophy,Genetic,18
GE_972.9,Muscular dystrophy,Genetic,18
GE_972.91,Duchenne or Becker muscular dystrophy,Genetic,18
GE_972.92,Facioscapulohumeral muscular dystrophy,Genetic,18
GE_972.93,Nemaline myopathy,Genetic,18
GE_972.94,Centronuclear myopathy,Genetic,18
GE_972.941,X-linked myotubular myopathy,Genetic,18
GE_973.1,Dravet syndrome,Genetic,18
GE_973.2,Cyclin-Dependent Kinase-Like 5 Deficiency Disorder,Genetic,18
GE_973.3,Genetic related intellectual disability,Genetic,18
GE_973.31,SYNGAP1-related intellectual disability,Genetic,18
GE_973.4,Fragile X syndrome,Genetic,18
GE_973.5,Huntington's disease,Genetic,18
GE_973.6,Fatal familial insomnia,Genetic,18
GE_973.8,Hallervorden-Spatz disease [PKAN],Genetic,18
GE_974.1,Hereditary retinal dystrophy,Genetic,18
GE_974.11,Pigmentary retinal dystrophy,Genetic,18
GE_974.12,Vitreoretinal dystrophy,Genetic,18
GE_974.2,Hereditary corneal dystrophies,Genetic,18
GE_974.22,Lattice corneal dystrophy,Genetic,18
GE_974.23,Granular corneal dystrophy,Genetic,18
GE_974.24,Juvenile epithelial corneal dystrophy [Meesmann corneal dystrophy],Genetic,18
GE_974.25,Macular corneal dystrophy,Genetic,18
GE_974.3,Hereditary choroidal dystrophies,Genetic,18
GE_974.31,Choroideremia,Genetic,18
GE_974.4,Hereditary optic atrophy,Genetic,18
GE_975,Hereditary cardiovascular diseases,Genetic,18
GE_975.1,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy [CADASIL],Genetic,18
GE_975.2,Hereditary hemorrhagic telangiectasia,Genetic,18
GE_975.3,Arterial tortuosity syndrome,Genetic,18
GE_976.1,Hereditary nephropathy,Genetic,18
GE_976.2,Bartter's syndrome,Genetic,18
GE_976.3,Primary hyperoxaluria,Genetic,18
GE_976.4,Alport syndrome,Genetic,18
GE_976.5,Polycystic kidney disease,Genetic,18
GE_976.51,Autosomal recessive polycystic kidney disease (ARPKD),Genetic,18
GE_976.52,Autosomal dominant polycystic kidney disease (ADPKD),Genetic,18
GE_977.1,Congenital ichthyosis,Genetic,18
GE_977.11,Ichthyosis vulgaris,Genetic,18
GE_977.12,X-linked ichthyosis,Genetic,18
GE_977.13,Lamellar ichthyosis,Genetic,18
GE_977.14,Congenital bullous ichthyosiform erythroderma,Genetic,18
GE_977.15,Harlequin fetus,Genetic,18
GE_977.2,Epidermolysis bullosa,Genetic,18
GE_977.3,Xeroderma pigmentosum,Genetic,18
GE_977.5,Ectodermal dysplasia,Genetic,18
GE_977.6,Congenital cutaneous mastocytosis,Genetic,18
GE_977.7,Steatocystoma multiplex,Genetic,18
GE_978.1,Genetic causes of short stature,Genetic,18
GE_978.11,Primary insulin-like growth factor-1 (IGF-1) deficiency,Genetic,18
GE_978.12,Congenital adrenogenital disorders associated with enzyme deficiency,Genetic,18
GE_978.21,Marfan syndrome,Genetic,18
GE_978.22,Ehler's Danlos syndrome,Genetic,18
GE_978.221,Classical Ehlers-Danlos syndrome,Genetic,18
GE_978.222,Vascular Ehlers-Danlos syndrome,Genetic,18
GE_978.3,Osteochondrodysplasias,Genetic,18
GE_978.31,Chondrodystrophy,Genetic,18
GE_978.312,Hypochondrogenesis,Genetic,18
GE_978.313,Thanatophoric short stature,Genetic,18
GE_978.314,Achondroplasia,Genetic,18
GE_978.315,Diastrophic dysplasia,Genetic,18
GE_978.316,Spondyloepiphyseal dysplasia,Genetic,18
GE_978.32,Chondroectodermal dysplasia [genetic],Genetic,18
GE_978.33,Osteogenesis imperfecta [genetic],Genetic,18
GE_978.34,Osteopetrosis [genetic],Genetic,18
GE_978.35,Polyostotic fibrous dysplasia,Genetic,18
GE_978.36,Progressive diaphyseal dysplasia [Multiple epiphyseal dysplasia],Genetic,18
GE_978.37,Multiple congenital exostoses,Genetic,18
GE_978.4,Familial chondrocalcinosis,Genetic,18
GE_979.1,Surfactant mutations of the lung,Genetic,18
GE_979.2,Cystic fibrosis,Genetic,18
GE_981.1,Alpha-1-antitrypsin deficiency,Genetic,18
GE_981.2,Plasminogen deficiency,Genetic,18
GE_981.3,Rett syndrome,Genetic,18
GE_981.4,Pseudohypoparathyroidism,Genetic,18
GE_981.5,Familial Mediterranean fever,Genetic,18
